id	title	description	link	image_link	availability	price	brand	condition	quantity	shipping_label	shipping_weight	product_type	custom_label_1	product_highlights	product_details	mpn	google_product_category	custom_label_0	custom_label_2	custom_label_3	additional_image_link
HC-PDJW-FAS	108mm Billet Throttle Body	The FAS 108mm Throttle Body improves airflow and throttle response, unlocking horsepower gains on Hellcat-powered vehicles with upgraded pulleys, ported blowers, or supercharger kits.	https://www.fasmotorsports.com/shop/fas-motorsports-108mm-billet-throttle-body	https://cdn.sanity.io/images/r4og35qd/production/cfbcdb7467101ca7d5b396fb7b4420a3ca210dee-800x800.png	in stock	699.99 USD	F.A.S. Motorsports	new	30	performance_parts	3.00 lb	physical > Billet Parts	Billet Parts	The FAS 108mm Throttle Body improves airflow and throttle response, unlocking horsepower gains on Hellcat-powered vehicles with upgraded pulleys, port | Installation service required; shipping not available.	section_name:Fitment & Category; attribute_name:Categories; attribute_value:Billet Parts | section_name:Product Type; attribute_name:Hierarchy; attribute_value:physical > Billet Parts	FAS-UNI-03628	Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts	performance_product	install_only	ads_redirect_disabled	https://cdn.sanity.io/images/r4og35qd/production/40774bb849a2fe34affce3c4a8e9d5f24fae4023-800x800.png
UNI-JJAV-FAS	Full Supercharger Painting | High Temp Ceramic Coating	The Full Hellcat Supercharger Coating Service gives your blower a custom look, high-temp ceramic finish, helping your engine bay stand out while adding heat resistance and durability.	https://www.fasmotorsports.com/shop/custom-supercharger-painting	https://cdn.sanity.io/images/r4og35qd/production/20eb3af9ef23ca25cb0d828a0d208f8d66a9e5d0-1000x1000.png	in stock	1000.00 USD	F.A.S. Motorsports	new	30	performance_parts	100.00 lb	physical > Custom Coating	Custom Coating	The Full Hellcat Supercharger Coating Service gives your blower a custom look, high-temp ceramic finish, helping your engine bay stand out while addin | Installation service required; shipping not available.	section_name:Fitment & Category; attribute_name:Categories; attribute_value:Custom Coating | section_name:Product Type; attribute_name:Hierarchy; attribute_value:physical > Custom Coating | section_name:Fitment & Category; attribute_name:Tags; attribute_value:Services, Supercharger Service	FAS-HC-037MV	Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts	performance_product	install_only	ads_redirect_disabled	https://cdn.sanity.io/images/r4og35qd/production/2e083ae06c9eaeaf4d1497677a74c5d726596523-1000x1000.png,https://cdn.sanity.io/images/r4og35qd/production/eae27a0f70d20daea3e6fcbc6ff9e9b212777911-800x800.webp,https://cdn.sanity.io/images/r4og35qd/production/a0cae6e9f270ed220e34dc162a87816251b57aca-800x800.webp,https://cdn.sanity.io/images/r4og35qd/production/671607152f30c42b1b3c9a5aa542c4ac57963df2-800x800.webp,https://cdn.sanity.io/images/r4og35qd/production/d46e8c50b6711ae87699b8a4e254e35f0a070355-800x800.webp,https://cdn.sanity.io/images/r4og35qd/production/72cef3621b7a53c930db2a01f13df2b1f5a1c00d-800x800.webp,https://cdn.sanity.io/images/r4og35qd/production/c63567325013bc043f3b9a2d0f05558fe078113a-800x800.webp
HC-5FJR-FAS	TRX Drop-In Air Filter Set – Pair (OEM Box Compatible)	A pair of high-flow drop-in air filters for the RAM TRX, designed to work with the factory “Ram Air” box for improved airflow, horsepower, and sound.	https://www.fasmotorsports.com/shop/trx-performance-drop-in-filters-pair	https://cdn.sanity.io/images/r4og35qd/production/a2105a98e0ae9353bf71933abf3e23f5b68cd755-1200x1200.jpg	in stock	249.99 USD	F.A.S. Motorsports	new	30	performance_parts	2.00 lb	physical > Performance Upgrades	Performance Upgrades	A pair of high-flow drop-in air filters for the RAM TRX, designed to work with the factory “Ram Air” box for improved airflow, horsepower, and sound. | Power Gain: +15–30 WHP | Type: Drop-In Filter | Compatability: RAM TRX (2021–2023) | Install: DIY Friendly (15 min) | Maintenance: Reusable / Cleanable	section_name:Specifications; attribute_name:Power Gain; attribute_value:15-30 WHP | section_name:Specifications; attribute_name:Fitment; attribute_value:Stock RAM TRX “Ram Air” box | section_name:Specifications; attribute_name:Design; attribute_value:Reusable drop-in filter | section_name:Specifications; attribute_name:Install Time; attribute_value:~15 minutes | section_name:Specifications; attribute_name:Sold As; attribute_value:Pair (2 filters) | section_name:Performance Profile; attribute_name:Power Gain; attribute_value:+15–30 WHP | section_name:Performance Profile; attribute_name:Type; attribute_value:Drop-In Filter | section_name:Performance Profile; attribute_name:Compatability; attribute_value:RAM TRX (2021–2023) | section_name:Performance Profile; attribute_name:Install; attribute_value:DIY Friendly (15 min) | section_name:Performance Profile; attribute_name:Maintenance; attribute_value:Reusable / Cleanable	FAS-PR-0382K	Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts	performance_product	install_only	ads_redirect_disabled	https://cdn.sanity.io/images/r4og35qd/production/f547f006663db9893b6bf8de6d5d3e581e2d5651-732x545.png,https://cdn.sanity.io/images/r4og35qd/production/5dc1010bb634abe1668b4dcf7cb819c0778f5a45-1200x1200.jpg,https://cdn.sanity.io/images/r4og35qd/production/304185929feae5bed21d06db3c499b4cd703bf47-800x800.webp
TRX-2RMV-FAS	2.4L Hellcat Billet Turbo Snout	Maximize airflow and durability with the FAS Billet Turbo Snout for the 2.4L IHI Hellcat supercharger—CNC-machined for strength and precision fitment.	https://www.fasmotorsports.com/shop/2-4l-hellcat-billet-turbo-snout	https://cdn.sanity.io/images/r4og35qd/production/194784261816b9a793ea816a5e8d2563a257b4f0-1320x1531.jpg	in stock	1399.00 USD	F.A.S. Motorsports	new	30	performance_parts	8.00 lb	physical > Billet Parts	Billet Parts	Maximize airflow and durability with the FAS Billet Turbo Snout for the 2.4L IHI Hellcat supercharger—CNC-machined for strength and precision fitment. | Intended Use: Street / Track / Race | Horsepower Range Supported: 800–1200+ whp | Application: IHI 2.4L Hellcat supercharger | Material: 6061-T6 billet aluminum | Finish: Raw billet	section_name:Specifications; attribute_name:Application; attribute_value:IHI 2.4L Hellcat supercharger | section_name:Specifications; attribute_name:Material; attribute_value:6061-T6 billet aluminum | section_name:Specifications; attribute_name:Finish; attribute_value:Raw billet | section_name:Specifications; attribute_name:Diameter (Inlet); attribute_value:Oversized for maximum airflow | section_name:Performance Profile; attribute_name:Intended Use; attribute_value:Street / Track / Race | section_name:Performance Profile; attribute_name:Horsepower Range Supported; attribute_value:800–1200+ whp | section_name:Included Components; attribute_name:Package includes; attribute_value:CNC-machined billet aluminum turbo snout | section_name:Fitment & Category; attribute_name:Categories; attribute_value:Billet Parts | section_name:Product Type; attribute_name:Hierarchy; attribute_value:physical > Billet Parts | section_name:Fitment & Category; attribute_name:Tags; attribute_value:Snouts, Supercharger Components	FAS-HC-039FD	Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts	performance_product	install_only	ads_redirect_disabled	
HC-XHQU-FAS	Cobra Jet Intake Porting	Cobra Jet Intake Porting	https://www.fasmotorsports.com/shop/cobra-jet-intake-porting	https://cdn.sanity.io/images/r4og35qd/production/fa7da210c9e26993c7242bd53b87abd9fbf5f996-1000x1000.png	in stock	349.99 USD	F.A.S. Motorsports	new	30	performance_parts	30.00 lb	physical > Porting	Porting	Cobra Jet Intake Porting | Installation service required; shipping not available.	section_name:Fitment & Category; attribute_name:Categories; attribute_value:Porting | section_name:Product Type; attribute_name:Hierarchy; attribute_value:physical > Porting	HC-XHQU	Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts	performance_product	install_only	ads_redirect_disabled	
HC-22BC-FAS	2.4L Billet Supercharger Snout (Hellcat)	The F.A.S. Motorsports 2.4L Hellcat Billet Supercharger Snout delivers unmatched performance with a 108mm inlet for maximum airflow, outperforming any ported OEM snout. Precision-engineered and third-party tested, it boosts power by 50-60whp and 40-50tq, pairing perfectly with our 108mm billet throttle body for superior efficiency and durability.	https://www.fasmotorsports.com/shop/2-4l-hellcat-billet-supercharger-snout	https://cdn.sanity.io/images/r4og35qd/production/1196c08c4761151babb821aa5a9f3a792233f731-1000x1000.png	in stock	1899.99 USD	F.A.S. Motorsports	new	30	performance_parts	12.00 lb	physical > Billet Parts	Billet Parts	The F.A.S. | Motorsports 2.4L Hellcat Billet Supercharger Snout delivers unmatched performance with a 108mm inlet for maximum airflow, outperforming any ported OEM | Precision-engineered and third-party tested, it boosts power by 50-60whp and 40-50tq, pairing perfectly with our 108mm billet throttle body for superi | Material: Billet | Installation service required; shipping not available.	section_name:Specifications; attribute_name:Material; attribute_value:Billet | section_name:Fitment & Category; attribute_name:Categories; attribute_value:Billet Parts | section_name:Product Type; attribute_name:Hierarchy; attribute_value:physical > Billet Parts	FAS-PR-041WE	Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts	performance_product	install_only	ads_redirect_disabled	
TRX-RQIQ-FAS	OEM 2.4L / 2.7L Hellcat Bearing Plate Porting Service	FAS Motorsports offers OEM 2.4L / 2.7L Hellcat bearing plate porting, unlocking airflow and performance from your stock supercharger setup.	https://www.fasmotorsports.com/shop/ported-2-4l-stock-bearing-plate-snout	https://cdn.sanity.io/images/r4og35qd/production/eab9e252319cdbcbfe964e88e2604293e24c2225-800x799.webp	in stock	599.99 USD	F.A.S. Motorsports	new	30	performance_parts	10.00 lb	physical > Porting	Porting	FAS Motorsports offers OEM 2.4L / 2.7L Hellcat bearing plate porting, unlocking airflow and performance from your stock supercharger setup. | Type: Bearing Plate Porting Service | Compat: Hellcat 2.4L & 2.7L Superchargers | Benefit: Increased Airflow / Efficiency | Service Type: OEM bearing plate porting | Compatibility: 2.4L & 2.7L Hellcat superchargers	section_name:Specifications; attribute_name:Service Type; attribute_value:OEM bearing plate porting | section_name:Specifications; attribute_name:Compatibility; attribute_value:2.4L & 2.7L Hellcat superchargers | section_name:Specifications; attribute_name:Performance Gain; attribute_value:Improved airflow & blower efficiency | section_name:Performance Profile; attribute_name:Type; attribute_value:Bearing Plate Porting Service | section_name:Performance Profile; attribute_name:Compat; attribute_value:Hellcat 2.4L & 2.7L Superchargers | section_name:Performance Profile; attribute_name:Benefit; attribute_value:Increased Airflow / Efficiency | section_name:Included Components; attribute_name:Package includes; attribute_value:Precision porting of OEM 2.4L / 2.7L bearing plate; Hand finishing for maximum efficiency | section_name:Fitment & Category; attribute_name:Categories; attribute_value:Porting | section_name:Product Type; attribute_name:Hierarchy; attribute_value:physical > Porting | section_name:Fitment & Category; attribute_name:Tags; attribute_value:Supercharger Service, Services	FAS-UNI-042EK	Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts	performance_product	install_only	ads_redirect_disabled	
UNI-Z950-FAS	FAS 2.4L / 2.7L Hellcat Snout Porting Service	Expect gains of 40-60rwhp on 2.4L (Hellcat / Trackhawks / Durango HC / TRX) Superchargers paired with a 108mm Throttle body, and 80-125rwhp gains on 2.7L (Demon / Redeye) Supercharger paired with a 108mm Throttle body!	https://www.fasmotorsports.com/shop/2-4l-2-7l-snout-porting	https://cdn.sanity.io/images/r4og35qd/production/6b5f5d8b443b7e6dfcb7c928a4b8cc21d6d24488-800x800.png	in stock	699.99 USD	F.A.S. Motorsports	new	30	performance_parts	10.00 lb	physical > Porting	Porting	Expect gains of 40-60rwhp on 2.4L (Hellcat / Trackhawks / Durango HC / TRX) Superchargers paired with a 108mm Throttle body, and 80-125rwhp gains on 2 | Installation service required; shipping not available.	section_name:Fitment & Category; attribute_name:Categories; attribute_value:Porting | section_name:Product Type; attribute_name:Hierarchy; attribute_value:physical > Porting	FAS-TRX-043HV	Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts	performance_product	install_only	ads_redirect_disabled	
UNI-SRTA-FAS	TRX 5” High Flow Cold Air Intake	Our TRX 5” intakes come standard with a green high flow filter. THIS INTAKE COMES STANDARD IN POLISHED OR WINKLE BLACK! WHEN ORDERING, PLEASE LET US KNOW WHICH COLOR YOU WOULD LIKE!	https://www.fasmotorsports.com/shop/ram-trx-5-high-flow-cold-air-intake	https://cdn.sanity.io/images/r4og35qd/production/d570eb9a5ae00dc848ccfc349772bdcae6b7cac5-1000x1000.png	in stock	599.99 USD	F.A.S. Motorsports	new	30	performance_parts	20.00 lb	physical > Intake Filters	Intake Filters	Our TRX 5” intakes come standard with a green high flow filter. | THIS INTAKE COMES STANDARD IN POLISHED OR WINKLE BLACK! | WHEN ORDERING, PLEASE LET US KNOW WHICH COLOR YOU WOULD LIKE! | Installation service required; shipping not available.	section_name:Fitment & Category; attribute_name:Categories; attribute_value:Intake Filters | section_name:Product Type; attribute_name:Hierarchy; attribute_value:physical > Intake Filters	FAS-HC-044A2	Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts	performance_product	install_only	ads_redirect_disabled	https://cdn.sanity.io/images/r4og35qd/production/e1fb8f69091000d2797b9363ac8a82089495ac5b-1000x1000.png
HC-HX3U-FAS	FAS Upgraded Hellcat Supercharger Pin Bushings (set of 8)	Direct OEM replacement for 2.4L / 2.7L / 3.0L Hellcat Superchargers.	https://www.fasmotorsports.com/shop/upgraded-hellcat-pin-bushings-set-of-8	https://cdn.sanity.io/images/r4og35qd/production/561146ec5de0b92bd3f9d689b17981405303954e-1000x1000.png	in stock	175.00 USD	F.A.S. Motorsports	new	30	performance_parts	1.00 lb	physical > Tools & Accessories	Tools & Accessories	Direct OEM replacement for 2.4L / 2.7L / 3.0L Hellcat Superchargers. | Includes: 8 × Pin Bushings | Installation service required; shipping not available.	section_name:Included Components; attribute_name:Package includes; attribute_value:8× Pin Bushings | section_name:Fitment & Category; attribute_name:Categories; attribute_value:Tools & Accessories | section_name:Product Type; attribute_name:Hierarchy; attribute_value:physical > Tools & Accessories	HC-HX3U	Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts	performance_product	install_only	ads_redirect_disabled	
PR-G0FX-FAS	FAS 850 Package | Hellcat Platform — Performance Package — Vehicle Not Included	The FAS 850 Package is the perfect balance between drivability and performance, pushing your Hellcat platform to 850 WHP with pulley upgrades, injectors, pinned crank, thermostat, and full dyno tuning. Performance package only. Vehicle not included.	https://www.fasmotorsports.com/shop/fas-850-package	https://cdn.sanity.io/images/r4og35qd/production/f8ab88841e07be8edd325fa7e41c66310d807302-800x800.webp	in stock	6699.00 USD	F.A.S. Motorsports	new	30	performance_parts	1.00 lb	physical > Performance Package	Performance Package	The FAS 850 Package is the perfect balance between drivability and performance, pushing your Hellcat platform to 850 WHP with pulley upgrades, injecto | Power Level: 850+ WHP | Fuel Type: 93 Octane Pump Gas | Induction: Stock Supercharger + Pulley Upgrades | Reliability: Dual Pinned Crank + Upgraded Injectors | Cooling: 180° Thermostat	section_name:Specifications; attribute_name:Target Power; attribute_value:850+ whp | section_name:Specifications; attribute_name:Fuel; attribute_value:93 Octane Pump Gas | section_name:Specifications; attribute_name:Induction; attribute_value:Stock supercharger with upper & lower pulley upgrade | section_name:Specifications; attribute_name:Reliability Mods; attribute_value:Dual pinned crank | section_name:Specifications; attribute_name:Cooling; attribute_value:180° thermostat | section_name:Specifications; attribute_name:Ignition; attribute_value:NGK spark plugs | section_name:Specifications; attribute_name:Tuning; attribute_value:PCM unlock + custom engine & trans calibration (1320Tunez) | section_name:Specifications; attribute_name:Turnaround Time; attribute_value:4–5 days | section_name:Performance Profile; attribute_name:Power Level; attribute_value:850+ WHP | section_name:Performance Profile; attribute_name:Fuel Type; attribute_value:93 Octane Pump Gas	PR-G0FX	Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts	performance_product	ships_available	ads_redirect_disabled	https://cdn.sanity.io/images/r4og35qd/production/6dc41157581a8f263973fab32e5e7f25fde458d3-800x800.webp
PR-5LJB-FAS	LSA / LS9 / LT4 Supercharger Porting | Race-Level Performance Upgrade	FAS Motorsports offers full LSA/LS9/LT4 supercharger porting, including a 102mm snout port and full race blower porting, to maximize airflow and boost performance.	https://www.fasmotorsports.com/shop/lsa-ls9-lt4-supercharger-porting	https://cdn.sanity.io/images/r4og35qd/production/97b60babf62b3fed245a2afa59ce2dcf0a42a072-800x800.png	in stock	1499.99 USD	F.A.S. Motorsports	new	30	performance_parts	35.00 lb	physical > Porting	Porting	FAS Motorsports offers full LSA/LS9/LT4 supercharger porting, including a 102mm snout port and full race blower porting, to maximize airflow and boost | Installation service required; shipping not available.	section_name:Fitment & Category; attribute_name:Categories; attribute_value:Porting | section_name:Product Type; attribute_name:Hierarchy; attribute_value:physical > Porting | section_name:Fitment & Category; attribute_name:Tags; attribute_value:Services, Supercharger, Supercharger Service	FAS-TRX-047QA	Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts	performance_product	install_only	ads_redirect_disabled	
HC-SSCF-FAS	FAS 2.4L / 2.7L Hellcat Snout Rebuild	F.A.S. Motorsports offers expert 2.4L/2.7L Hellcat snout rebuilds with stock or ceramic race bearing options, designed for durability and high-performance applications.	https://www.fasmotorsports.com/shop/2-4l-2-7l-snout-rebuild	https://cdn.sanity.io/images/r4og35qd/production/585920c5d61aee6b4add90a3671c357f47a077ab-1000x1000.png	in stock	350.00 USD	F.A.S. Motorsports	new	30	performance_parts	10.00 lb	physical > Install & Service > Snout Rebuilds	Install & Service	F.A.S. | Motorsports offers expert 2.4L/2.7L Hellcat snout rebuilds with stock or ceramic race bearing options, designed for durability and high-performance ap | Installation service required; shipping not available.	section_name:Fitment & Category; attribute_name:Categories; attribute_value:Install & Service, Snout Rebuilds | section_name:Product Type; attribute_name:Hierarchy; attribute_value:physical > Install & Service > Snout Rebuilds	FAS-PR-048MK	Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts	performance_product	install_only	ads_redirect_disabled	
TRX-JVGW-FAS	Supercharger Lid Painting	Elevate your vehicle’s style with F.A.S. Motorsports’ unmatched craftsmanship and attention to detail with our High Heat Temp Custom Coating Service. Paint Match any OEM color!	https://www.fasmotorsports.com/shop/supercharger-lid-powder-coating	https://cdn.sanity.io/images/r4og35qd/production/bb3daa94d4d13e9134ead27815c76b22ce8c7e20-1000x1000.png	in stock	299.99 USD	F.A.S. Motorsports	new	30	performance_parts	10.00 lb	physical > Custom Coating	Custom Coating	Elevate your vehicle’s style with F.A.S. | Motorsports’ unmatched craftsmanship and attention to detail with our High Heat Temp Custom Coating Service. | Paint Match any OEM color! | Installation service required; shipping not available.	section_name:Fitment & Category; attribute_name:Categories; attribute_value:Custom Coating | section_name:Product Type; attribute_name:Hierarchy; attribute_value:physical > Custom Coating	FAS-HC-0491K	Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts	performance_product	install_only	ads_redirect_disabled	https://cdn.sanity.io/images/r4og35qd/production/e78b8952b08fa349689379cc7bc2732c8765efda-1000x1000.png,https://cdn.sanity.io/images/r4og35qd/production/270096f8207e7f634c0629303a9e720ef295d4c3-1000x1000.png
UNI-IYNJ-FAS	2.7L Redeye Supercharger Race Ported Core	Take your Hellcat to the next level with the FAS DOMINATOR RACE 2.7L Supercharger Package. *Upper Pulley Not Included	https://www.fasmotorsports.com/shop/2-7l-redeye-supecharger-race-ported-core-provided	https://cdn.sanity.io/images/r4og35qd/production/fa0be8db01d61b66b391df73c8e7e76317293119-1000x1000.png	in stock	5999.99 USD	F.A.S. Motorsports	new	30	performance_parts	1.00 lb	physical > Porting > Supercharger Packages	Porting	Take your Hellcat to the next level with the FAS DOMINATOR RACE 2.7L Supercharger Package. | *Upper Pulley Not Included | Vehicle Compatibility: Redeye | Includes: 1 × 2.7L Redeye Supercharger Core, 1 × 108mm Race Ported and Polished Snout, 1 × 2.7L Xtreme Ported OEM Bearing Plate, 2 × Upgraded Bearing	section_name:Performance Profile; attribute_name:Vehicle Compatibility; attribute_value:Redeye | section_name:Included Components; attribute_name:Package includes; attribute_value:1× 2.7L Redeye Supercharger Core (Core's are Non-Refundable); 1× 108mm Race Ported and Polished Snout; 1× 2.7L Xtreme Ported OEM Bearing Plate; 2× Upgraded Bearing Plate Bearings; 1× Upgraded Supercharger Oil | section_name:Fitment & Category; attribute_name:Categories; attribute_value:Porting, Supercharger Packages | section_name:Product Type; attribute_name:Hierarchy; attribute_value:physical > Porting > Supercharger Packages | section_name:Fitment & Category; attribute_name:Tags; attribute_value:27l	FAS-PR-050YA	Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts	performance_product	ships_available	ads_redirect_disabled	https://cdn.sanity.io/images/r4og35qd/production/891aae3f366cdc8ba3b393d01a84e606eeff2b89-1000x1000.png,https://cdn.sanity.io/images/r4og35qd/production/3a6def2bfd4d5d75ddc022d4510a441e6591fc18-1000x1000.png,https://cdn.sanity.io/images/r4og35qd/production/8072d3fe66d726ad87ac74a2d3beda0d3431471d-1000x1000.png
PR-8GNS-FAS	2.4L Dominator Race Supercharger Package	Unleash your Hellcat’s potential with F.A.S. Motorsports’ DOMINATOR Race Porting Package. Choose DOMINATOR RACE (75-135+ whp) or RACE ELITE (1100+ whp) for unmatched power.	https://www.fasmotorsports.com/shop/dominator-2-4l-supercharger-package	https://cdn.sanity.io/images/r4og35qd/production/c6cd85e56d57eab56ed0fc7e8f83a60f08d4bda1-800x800.png	in stock	2175.00 USD	F.A.S. Motorsports	new	30	performance_parts	1.00 lb	physical > Porting > Supercharger Packages	Porting	Unleash your Hellcat’s potential with F.A.S. | Motorsports’ DOMINATOR Race Porting Package. | Choose DOMINATOR RACE (75-135+ whp) or RACE ELITE (1100+ whp) for unmatched power. | Includes: 1 × 108mm Race Ported and Polished Snout, 1 × Race Design Billet Bearing Plate, 2 × Upgraded Bearing Plate Bearings, 1 × Upgraded Supercharg	section_name:Included Components; attribute_name:Package includes; attribute_value:1× 108mm Race Ported and Polished Snout; 1× Race Design Billet Bearing Plate; 2× Upgraded Bearing Plate Bearings; 1× Upgraded Supercharger Oil; 1× Blower Case Runner Porting (Optional, for 2018+ Superchargers only) | section_name:Fitment & Category; attribute_name:Categories; attribute_value:Porting, Supercharger Packages | section_name:Product Type; attribute_name:Hierarchy; attribute_value:physical > Porting > Supercharger Packages	PR-8GNS	Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts	performance_product	ships_available	ads_redirect_disabled	https://cdn.sanity.io/images/r4og35qd/production/c282c84eabf06a2fd73ae48c3378d089b86628b8-800x800.png,https://cdn.sanity.io/images/r4og35qd/production/01258efe443cee8a3df6abde56610ed9cd4c07c6-1000x1000.png
HC-XI54-FAS	FAS 2.3 TVS Supercharger Porting	2.3 TVS Supercharger Porting! Proven Gains!	https://www.fasmotorsports.com/shop/2-3-tvs-supercharger-porting	https://cdn.sanity.io/images/r4og35qd/production/09249ed34733a324800d69adb0ab18b6ca28ceba-800x800.png	in stock	1499.99 USD	F.A.S. Motorsports	new	30	performance_parts	1.00 lb	physical > Porting	Porting	2.3 TVS Supercharger Porting! | Proven Gains!	section_name:Fitment & Category; attribute_name:Categories; attribute_value:Porting | section_name:Product Type; attribute_name:Hierarchy; attribute_value:physical > Porting | section_name:Fitment & Category; attribute_name:Tags; attribute_value:Supercharger	HC-XI54	Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts	performance_product	ships_available	ads_redirect_disabled	https://cdn.sanity.io/images/r4og35qd/production/bc8688e96dfee5b1881423aae637f6156f6771aa-800x800.png
HC-D23F-FAS	FAS 2.4L IHI Supercharger Rebuild	Restore your IHI 2.4L supercharger to peak performance with our complete rebuild service, using premium OEM-quality components and precision assembly.	https://www.fasmotorsports.com/shop/2-4l-ihi-supercharger-rebuild	https://cdn.sanity.io/images/r4og35qd/production/048d978aa0088f0bbf2933e68ae4e4decdc53736-800x800.png	in stock	1200.00 USD	F.A.S. Motorsports	new	30	performance_parts	1.00 lb	physical > Supercharger Rebuild	Supercharger Rebuild	Restore your IHI 2.4L supercharger to peak performance with our complete rebuild service, using premium OEM-quality components and precision assembly. | Horsepower Range Supported: 700-1200+whp | Service Type: Complete rebuild of customer-supplied IHI 2.4L supercharger | Compatible Housing: OEM Dodge IHI 2.4L supercharger (Hellcat/Trackhawk/TRX/Durango) | Rotor Material: OEM IHI aluminum rotors with Teflon sealing | Pulley Compatibility: Stock or aftermarket FAS billet pulleys	section_name:Specifications; attribute_name:Service Type; attribute_value:Complete rebuild of customer-supplied IHI 2.4L supercharger | section_name:Specifications; attribute_name:Compatible Housing; attribute_value:OEM Dodge IHI 2.4L supercharger (Hellcat/Trackhawk/TRX/Durango) | section_name:Specifications; attribute_name:Rotor Material; attribute_value:OEM IHI aluminum rotors with Teflon sealing | section_name:Specifications; attribute_name:Pulley Compatibility; attribute_value:Stock or aftermarket FAS billet pulleys | section_name:Specifications; attribute_name:Finish; attribute_value:Retains factory or custom-painted housing (optional upgrade) | section_name:Performance Profile; attribute_name:Horsepower Range Supported; attribute_value:700-1200+whp | section_name:Included Components; attribute_name:Package includes; attribute_value:Full disassembly & inspection; Ultrasonic cleaning of housing and rotors; Replacement of all bearings, seals, and couplers; Rotor pack inspection & re-coating (if required); Shaft & pulley inspection; Precision balancing and reassembly; Torque spec assembly to OEM or upgraded spec | section_name:Fitment & Category; attribute_name:Categories; attribute_value:Supercharger Rebuild | section_name:Product Type; attribute_name:Hierarchy; attribute_value:physical > Supercharger Rebuild	HC-D23F	Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts	performance_product	ships_available	ads_redirect_disabled	
UNI-D3PU-FAS	FAS Ported 2024 Mustang GT Intake Manifold	Ported 2024 Mustang GT Intake Manifold We send you a ported 2024 mustang GT intake manifold ready for install!	https://www.fasmotorsports.com/shop/ported-2024-mustang-gt-intake-manifold	https://cdn.sanity.io/images/r4og35qd/production/f577e6f047b1c514f35ac2e69769d300f5ccc507-1000x1000.png	in stock	699.00 USD	F.A.S. Motorsports	new	30	performance_parts	1.00 lb	physical > Porting	Porting	Ported 2024 Mustang GT Intake Manifold We send you a ported 2024 mustang GT intake manifold ready for install!	section_name:Fitment & Category; attribute_name:Categories; attribute_value:Porting | section_name:Product Type; attribute_name:Hierarchy; attribute_value:physical > Porting	FAS-PR-054ZJ	Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts	performance_product	ships_available	ads_redirect_disabled	
TRX-B8C7-FAS	Upgraded Hellcat Supercharger Snout Bearings	A direct OEM replacement, they deliver superior durability and reliability for high-performance HEMI builds — whether on the street or track.	https://www.fasmotorsports.com/shop/upgraded-hellcat-supercharger-snout-bearings	https://cdn.sanity.io/images/r4og35qd/production/66b0b93902a9c41004322726a097ffa527cddc82-1000x1000.png	in stock	199.99 USD	F.A.S. Motorsports	new	30	performance_parts	1.00 lb	physical > Supercharger Components	Supercharger Components	A direct OEM replacement, they deliver superior durability and reliability for high-performance HEMI builds — whether on the street or track.	section_name:Fitment & Category; attribute_name:Categories; attribute_value:Supercharger Components | section_name:Product Type; attribute_name:Hierarchy; attribute_value:physical > Supercharger Components | section_name:Fitment & Category; attribute_name:Tags; attribute_value:Bearings	HC-WW2W	Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts	performance_product	ships_available	ads_redirect_disabled	
